"Zip Code","Year","Month","Registry Enrollments"
"13036","2008","10","10"
"11429","2008","10","10"
"12198","2008","10","10"
"14211","2008","10","10"
"13215","2008","10","10"
"14850","2008","11","138"
"11215","2008","11","127"
"10025","2008","11","113"
"10011","2008","11","94"
"11201","2008","11","92"
"10023","2008","11","91"
"10128","2008","11","86"
"11238","2008","11","86"
"11211","2008","11","79"
"13601","2008","11","77"
"10003","2008","11","75"
"12866","2008","11","75"
"10024","2008","11","75"
"14075","2008","11","73"
"10009","2008","11","68"
"11217","2008","11","65"
"10016","2008","11","63"
"12180","2008","11","63"
"11218","2008","11","62"
"11222","2008","11","62"
"12065","2008","11","62"
"10019","2008","11","61"
"14094","2008","11","61"
"14086","2008","11","61"
"11231","2008","11","59"
"14221","2008","11","58"
"11377","2008","11","58"
"10028","2008","11","57"
"14450","2008","11","57"
"11216","2008","11","56"
"14534","2008","11","55"
"10002","2008","11","54"
"10029","2008","11","54"
"11375","2008","11","52"
"11758","2008","11","51"
"14120","2008","11","51"
"14580","2008","11","51"
"10701","2008","11","51"
"10027","2008","11","50"
"14224","2008","11","50"
"11206","2008","11","49"
"12208","2008","11","49"
"12309","2008","11","49"
"12020","2008","11","49"
"10032","2008","11","48"
"10014","2008","11","48"
"12203","2008","11","48"
"11743","2008","11","48"
"10314","2008","11","47"
"11106","2008","11","47"
"10463","2008","11","47"
"12303","2008","11","47"
"11746","2008","11","46"
"11385","2008","11","46"
"13027","2008","11","46"
"10001","2008","11","46"
"11372","2008","11","45"
"11561","2008","11","45"
"11103","2008","11","45"
"10467","2008","11","45"
"11757","2008","11","45"
"14127","2008","11","44"
"11756","2008","11","44"
"10021","2008","11","44"
"12901","2008","11","43"
"12603","2008","11","43"
"14225","2008","11","43"
"14150","2008","11","42"
"10583","2008","11","41"
"14830","2008","11","41"
"10033","2008","11","41"
"13760","2008","11","40"
"14617","2008","11","40"
"10036","2008","11","40"
"11209","2008","11","40"
"10456","2008","11","39"
"10031","2008","11","39"
"10013","2008","11","39"
"10034","2008","11","39"
"11226","2008","11","39"
"12302","2008","11","39"
"11772","2008","11","39"
"14043","2008","11","39"
"10468","2008","11","38"
"11706","2008","11","37"
"10458","2008","11","37"
"12054","2008","11","37"
"13090","2008","11","37"
"14424","2008","11","36"
"12601","2008","11","36"
"12550","2008","11","36"
"11102","2008","11","36"
"11233","2008","11","36"
"10075","2008","11","36"
"14607","2008","11","36"
"10462","2008","11","36"
"13820","2008","11","36"
"14609","2008","11","36"
"11221","2008","11","35"
"14304","2008","11","35"
"11105","2008","11","35"
"13021","2008","11","35"
"10010","2008","11","35"
"11207","2008","11","34"
"14217","2008","11","34"
"10065","2008","11","34"
"11590","2008","11","34"
"11225","2008","11","34"
"10026","2008","11","34"
"14760","2008","11","33"
"10040","2008","11","33"
"12590","2008","11","33"
"10453","2008","11","33"
"12205","2008","11","33"
"10580","2008","11","33"
"11373","2008","11","33"
"11205","2008","11","32"
"10012","2008","11","32"
"13045","2008","11","32"
"10022","2008","11","31"
"10452","2008","11","31"
"14624","2008","11","31"
"11554","2008","11","30"
"11208","2008","11","30"
"11220","2008","11","30"
"12401","2008","11","30"
"14226","2008","11","30"
"14216","2008","11","29"
"11704","2008","11","29"
"12304","2008","11","29"
"14020","2008","11","29"
"10460","2008","11","29"
"11727","2008","11","29"
"10312","2008","11","29"
"13603","2008","11","29"
"12019","2008","11","28"
"12144","2008","11","28"
"11104","2008","11","28"
"14052","2008","11","28"
"10573","2008","11","28"
"10940","2008","11","28"
"11779","2008","11","28"
"11101","2008","11","28"
"11566","2008","11","28"
"13126","2008","11","28"
"10466","2008","11","27"
"11236","2008","11","27"
"12182","2008","11","27"
"13850","2008","11","27"
"11793","2008","11","27"
"10469","2008","11","27"
"12508","2008","11","26"
"11580","2008","11","26"
"12110","2008","11","26"
"14618","2008","11","26"
"14228","2008","11","26"
"10960","2008","11","26"
"10950","2008","11","26"
"10473","2008","11","26"
"11365","2008","11","26"
"11570","2008","11","26"
"14623","2008","11","26"
"14620","2008","11","26"
"13619","2008","11","25"
"10801","2008","11","25"
"10990","2008","11","25"
"14845","2008","11","25"
"11763","2008","11","25"
"12306","2008","11","25"
"14227","2008","11","25"
"11784","2008","11","25"
"12561","2008","11","25"
"13069","2008","11","25"
"11572","2008","11","24"
"12804","2008","11","24"
"13210","2008","11","24"
"11213","2008","11","24"
"14626","2008","11","24"
"13039","2008","11","24"
"11801","2008","11","24"
"14223","2008","11","24"
"11901","2008","11","24"
"11520","2008","11","24"
"12477","2008","11","24"
"14206","2008","11","24"
"14706","2008","11","24"
"11741","2008","11","24"
"11717","2008","11","24"
"11714","2008","11","23"
"11722","2008","11","23"
"11550","2008","11","23"
"12801","2008","11","23"
"10306","2008","11","23"
"12831","2008","11","23"
"14610","2008","11","23"
"10472","2008","11","23"
"13212","2008","11","23"
"11795","2008","11","23"
"14420","2008","11","22"
"14051","2008","11","22"
"10459","2008","11","22"
"10305","2008","11","22"
"11237","2008","11","22"
"11768","2008","11","22"
"11720","2008","11","22"
"14701","2008","11","22"
"12210","2008","11","22"
"10512","2008","11","22"
"13905","2008","11","22"
"11691","2008","11","21"
"10705","2008","11","21"
"11703","2008","11","21"
"11203","2008","11","21"
"10954","2008","11","21"
"11368","2008","11","21"
"14456","2008","11","21"
"13669","2008","11","21"
"10475","2008","11","21"
"14612","2008","11","21"
"10457","2008","11","21"
"11731","2008","11","21"
"11432","2008","11","21"
"14213","2008","11","21"
"10704","2008","11","21"
"14031","2008","11","21"
"11355","2008","11","21"
"13502","2008","11","21"
"14210","2008","11","20"
"10603","2008","11","20"
"14526","2008","11","20"
"14215","2008","11","20"
"11776","2008","11","20"
"11735","2008","11","20"
"10038","2008","11","20"
"11212","2008","11","20"
"11214","2008","11","20"
"14063","2008","11","20"
"12118","2008","11","20"
"14564","2008","11","20"
"13205","2008","11","20"
"11729","2008","11","20"
"13903","2008","11","20"
"12186","2008","11","20"
"12189","2008","11","20"
"13088","2008","11","20"
"11050","2008","11","20"
"14843","2008","11","20"
"14072","2008","11","20"
"14870","2008","11","19"
"11003","2008","11","19"
"14625","2008","11","19"
"14048","2008","11","19"
"10541","2008","11","19"
"10924","2008","11","19"
"10301","2008","11","19"
"13901","2008","11","19"
"10310","2008","11","19"
"10566","2008","11","19"
"10538","2008","11","19"
"14468","2008","11","19"
"11374","2008","11","19"
"10454","2008","11","19"
"11710","2008","11","19"
"11766","2008","11","19"
"13208","2008","11","19"
"11418","2008","11","19"
"11435","2008","11","19"
"10471","2008","11","19"
"12077","2008","11","19"
"10543","2008","11","19"
"11234","2008","11","19"
"10605","2008","11","18"
"10465","2008","11","18"
"11733","2008","11","18"
"11420","2008","11","18"
"10030","2008","11","18"
"13662","2008","11","18"
"11542","2008","11","18"
"12533","2008","11","18"
"12047","2008","11","18"
"11953","2008","11","18"
"10562","2008","11","18"
"11702","2008","11","18"
"14606","2008","11","17"
"11738","2008","11","17"
"10901","2008","11","17"
"11762","2008","11","17"
"14559","2008","11","17"
"12078","2008","11","17"
"11783","2008","11","17"
"12524","2008","11","17"
"11787","2008","11","17"
"11434","2008","11","17"
"10461","2008","11","17"
"11358","2008","11","17"
"10552","2008","11","17"
"13104","2008","11","17"
"14425","2008","11","17"
"11937","2008","11","17"
"11232","2008","11","17"
"11581","2008","11","17"
"10509","2008","11","17"
"10017","2008","11","17"
"11510","2008","11","17"
"10037","2008","11","17"
"10956","2008","11","17"
"11361","2008","11","16"
"11230","2008","11","16"
"12209","2008","11","16"
"12534","2008","11","16"
"14092","2008","11","16"
"11530","2008","11","16"
"10549","2008","11","16"
"14616","2008","11","16"
"11563","2008","11","16"
"13032","2008","11","16"
"14445","2008","11","16"
"12159","2008","11","16"
"10005","2008","11","16"
"11967","2008","11","16"
"14615","2008","11","16"
"11778","2008","11","16"
"12204","2008","11","16"
"10598","2008","11","16"
"12158","2008","11","16"
"12953","2008","11","16"
"14219","2008","11","16"
"11354","2008","11","16"
"13790","2008","11","16"
"12010","2008","11","16"
"10309","2008","11","16"
"12202","2008","11","16"
"11210","2008","11","16"
"10280","2008","11","16"
"12571","2008","11","16"
"11701","2008","11","15"
"14886","2008","11","15"
"13035","2008","11","15"
"11204","2008","11","15"
"12188","2008","11","15"
"11788","2008","11","15"
"11747","2008","11","15"
"11560","2008","11","15"
"10567","2008","11","15"
"13214","2008","11","15"
"14220","2008","11","15"
"12308","2008","11","15"
"14214","2008","11","15"
"10980","2008","11","15"
"13031","2008","11","15"
"12206","2008","11","15"
"13827","2008","11","15"
"13203","2008","11","15"
"11751","2008","11","15"
"13078","2008","11","15"
"10708","2008","11","15"
"13204","2008","11","15"
"14218","2008","11","14"
"11963","2008","11","14"
"12572","2008","11","14"
"11040","2008","11","14"
"11725","2008","11","14"
"10591","2008","11","14"
"11379","2008","11","14"
"11933","2008","11","14"
"11754","2008","11","14"
"13057","2008","11","14"
"11789","2008","11","14"
"10576","2008","11","14"
"11378","2008","11","14"
"13421","2008","11","14"
"10451","2008","11","14"
"14904","2008","11","14"
"11415","2008","11","14"
"10522","2008","11","14"
"11949","2008","11","14"
"10805","2008","11","14"
"11777","2008","11","14"
"11413","2008","11","14"
"11010","2008","11","14"
"12018","2008","11","14"
"14174","2008","11","14"
"13219","2008","11","14"
"14006","2008","11","14"
"13206","2008","11","14"
"13637","2008","11","13"
"12211","2008","11","13"
"11427","2008","11","13"
"11501","2008","11","13"
"14867","2008","11","13"
"10606","2008","11","13"
"10977","2008","11","13"
"11357","2008","11","13"
"10579","2008","11","13"
"11950","2008","11","13"
"11001","2008","11","13"
"14903","2008","11","13"
"10601","2008","11","13"
"13365","2008","11","13"
"14810","2008","11","13"
"12569","2008","11","13"
"13440","2008","11","13"
"11426","2008","11","13"
"11421","2008","11","13"
"11780","2008","11","13"
"12538","2008","11","13"
"11109","2008","11","13"
"14207","2008","11","13"
"11705","2008","11","12"
"11553","2008","11","12"
"12061","2008","11","12"
"10803","2008","11","12"
"10035","2008","11","12"
"12834","2008","11","12"
"10918","2008","11","12"
"10536","2008","11","12"
"13215","2008","11","12"
"13815","2008","11","12"
"11961","2008","11","12"
"11419","2008","11","12"
"13224","2008","11","12"
"12053","2008","11","12"
"12833","2008","11","12"
"13037","2008","11","12"
"14530","2008","11","12"
"10533","2008","11","12"
"12553","2008","11","12"
"11740","2008","11","12"
"14059","2008","11","12"
"12033","2008","11","12"
"12009","2008","11","12"
"11764","2008","11","12"
"11223","2008","11","12"
"10550","2008","11","12"
"12589","2008","11","12"
"13367","2008","11","12"
"10069","2008","11","12"
"14619","2008","11","12"
"11423","2008","11","12"
"13676","2008","11","12"
"12566","2008","11","12"
"12803","2008","11","12"
"11417","2008","11","12"
"12771","2008","11","12"
"10520","2008","11","12"
"13413","2008","11","12"
"14437","2008","11","12"
"11030","2008","11","12"
"13642","2008","11","11"
"10703","2008","11","11"
"10304","2008","11","11"
"11433","2008","11","11"
"10044","2008","11","11"
"10570","2008","11","11"
"11946","2008","11","11"
"13617","2008","11","11"
"14608","2008","11","11"
"11767","2008","11","11"
"12972","2008","11","11"
"12414","2008","11","11"
"13501","2008","11","11"
"14611","2008","11","11"
"14882","2008","11","11"
"14222","2008","11","11"
"11552","2008","11","11"
"14621","2008","11","11"
"13073","2008","11","11"
"13207","2008","11","11"
"10039","2008","11","11"
"12528","2008","11","11"
"12198","2008","11","11"
"11951","2008","11","11"
"13492","2008","11","11"
"11713","2008","11","11"
"11249","2008","11","11"
"10528","2008","11","11"
"11791","2008","11","11"
"14032","2008","11","11"
"11940","2008","11","11"
"11694","2008","11","11"
"10941","2008","11","11"
"11416","2008","11","11"
"14586","2008","11","11"
"13077","2008","11","11"
"14901","2008","11","11"
"13029","2008","11","10"
"11229","2008","11","10"
"10502","2008","11","10"
"13753","2008","11","10"
"12828","2008","11","10"
"14622","2008","11","10"
"10920","2008","11","10"
"10604","2008","11","10"
"13082","2008","11","10"
"14779","2008","11","10"
"13068","2008","11","10"
"10007","2008","11","10"
"14482","2008","11","10"
"11367","2008","11","10"
"10983","2008","11","10"
"14067","2008","11","10"
"14527","2008","11","10"
"12095","2008","11","10"
"12148","2008","11","10"
"11790","2008","11","10"
"10992","2008","11","10"
"11968","2008","11","10"
"10930","2008","11","10"
"11219","2008","11","10"
"10706","2008","11","10"
"10710","2008","11","10"
"12051","2008","11","10"
"10590","2008","11","10"
"14305","2008","11","10"
"14432","2008","11","10"
"12839","2008","11","10"
"14301","2008","11","10"
"12545","2008","11","10"
"13904","2008","11","10"
"14085","2008","11","10"
"14414","2008","11","10"
"14004","2008","11","10"
"14036","2008","11","10"
"14472","2008","11","10"
"12143","2008","11","10"
"11755","2008","11","10"
"14001","2008","11","10"
"14519","2008","11","10"
"14850","2008","12","152"
"11215","2008","12","145"
"10023","2008","12","118"
"11201","2008","12","115"
"10025","2008","12","109"
"10128","2008","12","105"
"10024","2008","12","100"
"11238","2008","12","96"
"10003","2008","12","93"
"10016","2008","12","89"
"10011","2008","12","89"
"11211","2008","12","85"
"10009","2008","12","84"
"11217","2008","12","84"
"10028","2008","12","83"
"11222","2008","12","80"
"14120","2008","12","77"
"14075","2008","12","77"
"11231","2008","12","76"
"14221","2008","12","73"
"10019","2008","12","71"
"10021","2008","12","68"
"11743","2008","12","67"
"12866","2008","12","65"
"11226","2008","12","65"
"12603","2008","12","64"
"10002","2008","12","64"
"11218","2008","12","64"
"10014","2008","12","64"
"14224","2008","12","63"
"11206","2008","12","60"
"11221","2008","12","60"
"14580","2008","12","59"
"10583","2008","12","59"
"14094","2008","12","59"
"12601","2008","12","58"
"11746","2008","12","58"
"12180","2008","12","57"
"13601","2008","12","56"
"12065","2008","12","56"
"10033","2008","12","55"
"10029","2008","12","55"
"11385","2008","12","55"
"14424","2008","12","53"
"10027","2008","12","53"
"14127","2008","12","52"
"10463","2008","12","52"
"10032","2008","12","51"
"11375","2008","12","51"
"10022","2008","12","51"
"10940","2008","12","50"
"12901","2008","12","50"
"11706","2008","12","50"
"14534","2008","12","50"
"11377","2008","12","50"
"11205","2008","12","50"
"12309","2008","12","50"
"14760","2008","12","50"
"10462","2008","12","49"
"12401","2008","12","49"
"11372","2008","12","49"
"14830","2008","12","49"
"11561","2008","12","48"
"10036","2008","12","48"
"10013","2008","12","48"
"10031","2008","12","48"
"11216","2008","12","47"
"11106","2008","12","47"
"14450","2008","12","47"
"14226","2008","12","47"
"11105","2008","12","46"
"10040","2008","12","46"
"10801","2008","12","46"
"10456","2008","12","46"
"11756","2008","12","45"
"10075","2008","12","45"
"10314","2008","12","45"
"14624","2008","12","45"
"12590","2008","12","45"
"10010","2008","12","44"
"11758","2008","12","44"
"12550","2008","12","44"
"11209","2008","12","44"
"14150","2008","12","44"
"13045","2008","12","43"
"10012","2008","12","43"
"11103","2008","12","43"
"11220","2008","12","42"
"14609","2008","12","42"
"12208","2008","12","41"
"13021","2008","12","41"
"11772","2008","12","41"
"11763","2008","12","40"
"10458","2008","12","40"
"14845","2008","12","40"
"10701","2008","12","40"
"11233","2008","12","40"
"11590","2008","12","40"
"10026","2008","12","40"
"14304","2008","12","40"
"14072","2008","12","40"
"13027","2008","12","40"
"10469","2008","12","39"
"12203","2008","12","39"
"12303","2008","12","39"
"10708","2008","12","38"
"11102","2008","12","38"
"12205","2008","12","38"
"10460","2008","12","38"
"10453","2008","12","38"
"11225","2008","12","37"
"11727","2008","12","37"
"14225","2008","12","37"
"14220","2008","12","37"
"10467","2008","12","37"
"12302","2008","12","37"
"12020","2008","12","36"
"14217","2008","12","36"
"11793","2008","12","36"
"11937","2008","12","36"
"11373","2008","12","36"
"11104","2008","12","36"
"10301","2008","12","36"
"14086","2008","12","36"
"14020","2008","12","36"
